"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1985-M01","1985-M02","1985-M03","1985-M04","1985-M05","1985-M06","1985-M07","1985-M08","1985-M09","1985-M10","1985-M11","1985-M12","1986-M01","1986-M02","1986-M03","1986-M04","1986-M05","1986-M06","1986-M07","1986-M08","1986-M09","1986-M10","1986-M11","1986-M12","1987-M01","1987-M02","1987-M03","1987-M04","1987-M05","1987-M06","1987-M07","1987-M08","1987-M09","1987-M10","1987-M11","1987-M12","1988-M01","1988-M02","1988-M03","1988-M04","1988-M05","1988-M06","1988-M07","1988-M08","1988-M09","1988-M10","1988-M11","1988-M12","1989-M01","1989-M02","1989-M03","1989-M04","1989-M05","1989-M06","1989-M07","1989-M08","1989-M09","1989-M10","1989-M11","1989-M12","1990-M01","1990-M02","1990-M03","1990-M04","1990-M05","1990-M06","1990-M07","1990-M08","1990-M09","1990-M10","1990-M11","1990-M12","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12"
"IMF.STA:ER(4.0.1)","DEU.XDC_USD.PA_RT.M","OBS_VALUE","Germany","Domestic currency per US Dollar","Period average","Monthly","Units","3.1677","3.2921","3.3092","3.083","3.1139","3.063099999","2.9168","2.79","2.8401","2.6444","2.592799999","2.5145","2.4438","2.3314","2.2638","2.274499999","2.228199999","2.236499999","2.1532","2.0636","2.0401","2.0047","2.0264","1.9916","1.8581","1.8265","1.8339","1.811","1.7863","1.8184","1.847","1.8581","1.8129","1.8021","1.6812","1.6332","1.6517","1.6976","1.678","1.6733","1.6934","1.7557","1.844","1.8874","1.8669","1.8215","1.7497","1.7555","1.8304","1.8521","1.8653","1.8704","1.9503","1.9809","1.8941","1.926","1.9526","1.8665","1.8305","1.7414","1.6918","1.676","1.7045","1.6882","1.6617","1.684","1.6399","1.5707","1.5697","1.5233","1.487","1.492","1.51","1.4799","1.6022","1.7031","1.717","1.7843","1.7887","1.7452","1.6981","1.6915","1.625","1.5695","1.5774","1.6197","1.6611","1.6483","1.6206","1.574","1.4909","1.451","1.4477","1.4816","1.5877","1.5798","1.6158","1.6416","1.6474","1.596","1.60605","1.6522","1.7147","1.6957","1.62264","1.63802","1.7","1.70974","1.74312","1.73722","1.69233","1.69824","1.6578","1.6291","1.57086","1.5646","1.55089","1.5184","1.53869","1.57228","1.5324","1.5018","1.40656","1.38059","1.40766","1.40032","1.38936","1.44511","1.46227","1.4143","1.41648","1.44074","1.46165","1.4661","1.4777","1.50608","1.53336","1.52737","1.50496","1.4828","1.50583","1.52826","1.51169","1.55149"
