"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1985-M01","1985-M02","1985-M03","1985-M04","1985-M05","1985-M06","1985-M07","1985-M08","1985-M09","1985-M10","1985-M11","1985-M12","1986-M01","1986-M02","1986-M03","1986-M04","1986-M05","1986-M06","1986-M07","1986-M08","1986-M09","1986-M10","1986-M11","1986-M12","1987-M01","1987-M02","1987-M03","1987-M04","1987-M05","1987-M06","1987-M07","1987-M08","1987-M09","1987-M10","1987-M11","1987-M12","1988-M01","1988-M02","1988-M03","1988-M04","1988-M05","1988-M06","1988-M07","1988-M08","1988-M09","1988-M10","1988-M11","1988-M12","1989-M01","1989-M02","1989-M03","1989-M04","1989-M05","1989-M06","1989-M07","1989-M08","1989-M09","1989-M10","1989-M11","1989-M12","1990-M01","1990-M02","1990-M03","1990-M04","1990-M05","1990-M06","1990-M07","1990-M08","1990-M09","1990-M10","1990-M11","1990-M12","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12"
"IMF.STA:CPI(5.0.0)","DEU.CPI._T.IX.M","OBS_VALUE","Germany","Consumer price index (CPI)","All Items","Index","Monthly","Units","55.38157","55.62909","55.81472","55.8766","55.8766","55.8766","55.8766","55.69096","55.75284","55.81472","55.8766","55.93848","56.12411","56.06224","55.8766","55.8766","55.8766","55.8766","55.69096","55.50533","55.56721","55.38157","55.31969","55.38157","55.69096","55.75284","55.75284","55.8766","55.8766","55.93848","55.93848","55.8766","55.81472","55.8766","55.8766","55.93848","56.18599","56.30975","56.30975","56.43351","56.55727","56.61914","56.61914","56.55727","56.61914","56.68103","56.86666","56.99042","57.48545","57.67109","57.73297","58.10424","58.16612","58.228","58.16612","58.16612","58.228","58.41363","58.53739","58.72303","59.03242","59.27994","59.27994","59.40369","59.52745","59.58933","59.58933","59.77497","59.96061","60.39376","60.27","60.33188","60.70315","60.96862","60.96862","61.23408","61.41106","61.76501","62.47292","62.47292","62.47292","63.4463","63.71176","63.80025","64.15421","64.50816","64.77362","65.03909","65.21606","65.39304","65.57002","65.57002","65.57002","65.57002","65.83549","65.92397","67.07433","67.60526","67.78223","67.95921","68.0477","68.22468","68.57863","68.57863","68.49014","68.49014","68.57863","68.75561","69.10957","69.6405","69.72898","69.81747","69.99445","70.08294","70.25991","70.43689","70.25991","70.17142","70.25991","70.43689","70.70235","71.05631","71.05631","71.1448","71.1448","71.23329","71.41026","71.41026","71.41026","71.23329","71.23329","71.49876","71.67573","72.11817","72.11817","72.11817","72.20667","72.29515","72.38364","72.38364","72.38364","72.38364","72.29515","72.56062"
